ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
kuawi_0036,mckalamang,bara pukman,#	ZERO	bara	pukmang,#	ZERO	descend	fall_sound,(The stuff) fell down with a bang.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,131925,133435,##	0:s	v:pred	rv,,kuawi,∅	312	∅	∅,∅	312	∅	∅,∅	∅	∅	∅
kuawi_0037,mckalamang,ma pukmang ma kome bara,#	ma	pukmang	#	ma	kome	bara,#	3SG	fall_sound	#	3SG	look	descend,"It made a bang, she looked down, Ah!",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,133485,135975,##	0:s	v:pred	##	pro.h:s	v:pred	rv,,kuawi,∅	312	∅	∅	307	∅	∅,∅	312	∅	∅	307	∅	∅,∅	∅	∅	∅	∅	∅	∅
kuawi_0038,mckalamang,dodon inggona yuane opa,#	dodon	inggon	=a	yuwane	opa,#	things	1PL.EXCL.POSS	=FOC	PROX	ANA,This is our stuff!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,136545,138625,##ds	np:p	rn_pro.1:poss	=rn	rn	rn,,kuawi,∅	312	301	∅	∅	∅,∅	312	301	∅	∅	∅,∅	∅	∅	∅	∅	∅
kuawi_0039,mckalamang,se koi bon sara opa me ma paruak ma koi bara reba,ZERO	se	koi	bon	sara	opa	me	#	ma	ZERO	paruak	#	ma	koi	bara	reba,ZERO	IAM	then	bring	ascend	ANA	TOP	#	3SG	ZERO	drop	#	3SG	then	descend	PROG,"He just brought it up, he threw it away, it came down!",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,138960,142600,0.h:a	other	other	v:pred	rv	other	other	##ds	pro.h:a	0:p	v:pred	##ds	pro:s	other	v:pred	other,,kuawi,311	∅	∅	∅	∅	∅	∅	∅	311	312	∅	∅	312	∅	∅	∅,311	∅	∅	∅	∅	∅	∅	∅	311	312	∅	∅	312	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0040,mckalamang,mindi ma he koi,#	mindi	ma	he	koi,#	like_that	3SG	IAM	then,"Like that, he then",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,143075,145055,##	other	pro.h:a	other	other,,kuawi,∅	∅	311	∅	∅,∅	∅	311	∅	∅,∅	∅	∅	∅	∅
kuawi_0041,mckalamang,ah tomanun dodonun nekorena paruak,ah	toman	-un	dodon	-un	neko-ren	=a	paruak,INT	bag	-3POSS	things	-3POSS	inside-AT	=FOC	throw_away,"threw down his bag, that has his stuff inside.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,146000,149120,other	np:p	-rn_pro.h:poss	rn_np	-rn_pro.h:poss	rn	=rn	v:pred,,kuawi,∅	∅	311	312	311	∅	∅	∅,∅	∅	311	312	311	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0042,mckalamang,eh dodonun me yua,#	eh	dodon	-un	me	yua,#	QUOT	things	-3POSS	TOP	PROX,This is his stuff!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,149345,152885,##ds	other	np:s	-rn_pro.h:poss	other	dem_pro:pred,,kuawi,∅	∅	312	311	∅	∅,∅	∅	312	311	∅	∅,∅	∅	∅	∅	∅	∅
kuawi_0043,mckalamang,dodon (poup?) kies opa ba ma yumene,#	dodon	kies	opa	ba	ma	yumene,#	stuff	wrap	ANA	but	3SG	DIST,That is his roll of things.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,152885,155730,##ds	np:s	rn	rn	other	pro:appos	dem_pro:pred,,kuawi,∅	312	∅	∅	∅	∅	∅,∅	312	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
kuawi_0044,mckalamang,ma yumene,#	ma	yumene,#	3SG	DIST,There it is!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,155730,156755,##	pro:s	dem_pro:pred,,kuawi,∅	312	∅,∅	312	∅,∅	∅	∅
kuawi_0045,mckalamang,ah mindi ma he,#	ah	mindi	ma	he,#	INT	like_that	3SG	IAM,"Like that, she",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,156755,158105,##	other	other	nc	other,,kuawi,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅,∅	∅	∅	∅	∅
kuawi_0046,mckalamang,ma koi komera ma keit osangga koi pururengapte bara esnem maraina dalang,ma	koi	kome-ra	#	ma	keit	osa	=ngga	koi	puru-ren-gap	=te	bara	#	esnem	marain	=a	dalang,3SG	then	look-NFIN	#	3SG	top	up	=LAT	again	fall-AT-SIM	=NFIN	descend	#	man	3SG.alone	=FOC	jump,"she looks, from up there he makes hitting sounds, the man jumped.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,158745,163225,pro.h:s	other	v:pred	##	pro.h:s	np:l	rn	=rn	other	lv	=lv	v:pred	##	np.h:s	pro.h:appos	=rn	v:pred,,kuawi,307	∅	∅	∅	311	319	∅	∅	∅	∅	∅	∅	∅	311	311	∅	∅,307	∅	∅	∅	311	319	∅	∅	∅	∅	∅	∅	∅	311	311	∅	∅,∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0047,mckalamang,esnem marain dalangde,#	esnem	marain	dalang-de,#	man	3SG.alone	jump-NFIN,The man jumped.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,164690,166870,##	np.h:s	pro.h:appos	v:pred,,kuawi,∅	311	311	∅,∅	311	311	∅,∅	∅	∅	∅
kuawi_0048,mckalamang,ma baran barare bo ewunggo pukmang mindi ma koi tarakmangde esnem se bara ewunggo,#	ma	bara-n	#	ZERO	bara-re	bo	ewun	=ggo	pukmang	#	mindi	ma	koi	tarakmang-de	#	esnem	se	bara	ewun	=ggo,#	3SG	descend-N	#	ZERO	descend-NFIN	go	tree_base	=LOC	fall_sound	#	like_that	3SG	then	startled-NFIN	#	man	IAM	descend	tree_base	=LOC,"He jumped, jumped down under the tree, it banged, like that she (the woman) startled, (My) husband jumped down!",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,166880,171750,##	pro.h:s	v:pred	##	0.h:s	lv	lv	np:g	=rn	v:pred	##	other	pro.h:s	other	v:pred	##ds	np.h:s	other	lv	np:g	=rn,,kuawi,∅	311	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	307	∅	∅	∅	311	∅	∅	∅	∅,∅	311	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	307	∅	∅	∅	311	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0049,mckalamang,o esnem se lalat,#	o	esnem	se	lalat,#	INTJ	man	IAM	die,The man is dead.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,171780,173580,##ds	other	np.h:s	other	v:pred,,kuawi,∅	∅	311	∅	∅,∅	∅	311	∅	∅,∅	∅	∅	∅	∅
kuawi_0050,mckalamang,mera me ma toni oh,#	mera	me	#	ma	toni	o,#	then	TOP	#	3SG	say	EMPH,"So she said, Oh.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,175055,178295,##	other	other	##	pro.h:s_ds	v:pred	other,,kuawi,∅	∅	∅	∅	307	∅	∅,∅	∅	∅	∅	307	∅	∅,∅	∅	∅	∅	∅	∅	∅
kuawi_0051,mckalamang,an toni ba ka he bot padahal ka koi tur,#	an	toni	ba	#	ka	he	bo-t	#	padahal	ka	koi	tur,#	1SG	think	but	#	2SG	IAM	go-T	#	however	2SG	then	fall,"I thought you had gone, but you fell!",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,178400,181380,##ds	pro.1:s	v:pred	other	#ds_cc:other	pro.2:s	other	v:pred	#ds_cc:other	other	pro.2:s	other	v:pred,,kuawi,∅	307	∅	∅	∅	311	∅	∅	∅	∅	311	∅	∅,∅	307	∅	∅	∅	311	∅	∅	∅	∅	311	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0052,mckalamang,botnin ba,#	ZERO	bo-t	=nin	ba,#	ZERO	go-T	=NEG	but,You didn't go.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,181425,182775,##ds.neg	pro.2:s	v:pred	=rv	other,,kuawi,∅	311	∅	∅	∅,∅	311	∅	∅	∅,∅	∅	∅	∅	∅
kuawi_0053,mckalamang,kat paruo ka dalangi sara opa me ka he koi turi bara ewunggo,#	ZERO	ka	=at	paruo	#	ka	dalang	=i	sara	opa	me	#	ka	he	koi	tur	=i	bara	ewun	=ggo,#	ZERO	2SG	=OBJ	make	#	2SG	jump	=PLNK	ascend	ANA	TOP	#	2SG	IAM	then	fall	=PLNK	descend	tree_base	=LOC,"(I) made you jump, you just went up, then you fell down from the tree.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,184608,187488,##ds	0:a	pro.2:p	=rn	v:pred	##ds	pro.2:s	lv	=lv	v:pred	other	other	##ds	pro.2:s	other	other	lv	=lv	lv	np:g	=rn,,kuawi,∅	307	311	∅	∅	∅	311	∅	∅	∅	∅	∅	∅	311	∅	∅	∅	∅	∅	∅	∅,∅	307	311	∅	∅	∅	311	∅	∅	∅	∅	∅	∅	311	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0054,mckalamang,wa me tamandi ka he neba ror timun osangga barare ror ewunggoren kawawarte he tenda me se...,#	wa	me	tamandi	#	ka	he	neba	ror	timun	osangga	bara	=re	#	ZERO	ror	ewunggoren	kawawarte	#	ZERO	he	ten-da	me	se,#	PROX	TOP	how	#	2SG	IAM	PLH	tree	edge	up.LAT	descend	=NFIN	#	ZERO	tree	bottom.LOC	fall?	#	ZERO	IAM	bad-NFIN	TOP	IAM,"How did this go, you went down from the edge of the branches to under the tree, not good...",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,188010,192800,##ds	dem_pro:s	other	other:pred	##ds	pro.2:s	other	other	np:l	rn	rn	v:pred	=rv	##ds	0.h:s	np:g	rn	v:pred	##	0:s	other	v:pred	other	other,,kuawi,∅	∅	∅	∅	∅	311	∅	∅	319	∅	∅	∅	∅	∅	311	316	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	311	∅	∅	319	∅	∅	∅	∅	∅	311	316	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0055,mckalamang,jadi ma he melelu nafikir oh wa ma tamandiet memang karena esnem se lalat,#	jadi	ma	he	melelu	nafikir	#	o	wa	me	tamandi	=et	#	memang	karena	esnem	se	lalat,#	so	3SG	IAM	sit	think	#	EMPH	PROX	TOP	how	=IRR	#	true	because	man	IAM	die,"So she sits thinking, How can this be? Because the man is already dead.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,194229,200891,##	other	pro.h:s	other	v:pred	rn	##ds	other	dem_pro:s	other	other:pred	=other	##	other	other	np.h:s	other	v:pred,,kuawi,∅	∅	307	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	311	∅	∅,∅	∅	307	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	311	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0056,mckalamang,untuk cara borun me he memang se eranun,#	untuk	cara	borun	me	he	memang	se	eranun,#	for	way	road	TOP	IAM	true	IAM	cannot,She can't go on anymore.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,201737,204500,#nc	nc	nc	nc	nc	nc	nc	nc	nc,,kuawi,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0057,mckalamang,jadi kalo bisaet ma me ecieni marua rebare,#	jadi	kalo	ZERO	bisa	=et	#	ma	me	ecie-n	=i	marua	reba-re,#	so	if	ZERO	can	=IRR	#	3SG	TOP	return-N	=PLNK	move_towards_sea	PROG-NFIN,"So when she can, she goes back to the village.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,205200,207257,##	other	other	0:s	v:pred	=rv	##	pro.h:s	other	lv	=lv	v:pred	other,,kuawi,∅	∅	∅	307	∅	∅	∅	307	∅	∅	∅	∅	∅,∅	∅	∅	307	∅	∅	∅	307	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0058,mckalamang,ecieni ruomgo rebaet,#	ZERO	ecie-n	=i	ruom	=go	reba	=et,#	ZERO	return-N	=PLNK	foothill	=LOC	PROG	=IRR,She goes back to the foot of the mountain.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,207790,209074,##	0.h:s	lv	=lv	np:pred_g	=rn	other	=other,,kuawi,∅	307	∅	∅	∅	∅	∅	∅,∅	307	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0059,mckalamang,eh,#	eh,#	QUOT,"Eh,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,209714,209943,##ds	other,,kuawi,∅	∅,∅	∅,∅	∅
kuawi_0060,mckalamang,tumtum,tumtum,child,"children,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,210971,211474,np.h:voc,,kuawi,314,314,∅
kuawi_0061,mckalamang,pi ecieni ruomgoet,pi	ecie-n	=i	ruom	=go	=et,1PL.INCL	return-N	=PLNK	foothill	=LOC	=IRR,we go back to the foot of the hill.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,212663,213726,pro.1:s	lv	=lv	np:pred_g	=rn	=other,,kuawi,320	∅	∅	321	∅	∅,320	∅	∅	321	∅	∅,bridging	∅	∅	bridging	∅	∅
kuawi_0062,mckalamang,ecieni ruomgoet ba karena esan se wandi tamandi he paruoret,#	ZERO	ecie-n	=i	ruom	=go	=et	ba	karena	#	esa	-an	se	wandi	#	tamandi	he	paruo-t	=et,#	ZERO	return-N	=PLNK	foothill	=LOC	=IRR	but	because	#	adult_man	-1SG.POSS	IAM	like_this	#	how	IAM	do-T	=IRR,"We go back to the foot of the tree because my husband is like this, what else can we do?",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,214709,217737,##ds	0:s	lv	=lv	np:pred_g	=rn	=other	other	other	##ds	np.h:s	-rn_pro:poss	other	dem_pro:pred	##ds	other:s	other	v:pred	=rv,,kuawi,∅	320	∅	∅	∅	∅	∅	∅	∅	∅	311	307	∅	∅	∅	∅	∅	∅	∅,∅	320	∅	∅	∅	∅	∅	∅	∅	∅	311	307	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0063,mckalamang,esan se bara kawawarta yua,#	esa	-an	se	bara	kawawar	=ta	yua,#	adult_man	-1SG.POSS	IAM	descend	break	=NFIN	PROX,"My husband went down breaking, breaking.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,218810,220663,##ds	np.h:s	-rn_pro.1:poss	other	v:pred	rv	=rv	other,,kuawi,∅	311	307	∅	∅	∅	∅	∅,∅	311	307	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0064,mckalamang,toni ba esan se bot et opa me bon,#	ZERO	toni	ba	#	esa	-an	se	bo-t	et	opa	me	bon,#	ZERO	think	but	#	adult_man	-1SG.POSS	IAM	go-T	canoe	ANA	TOP	COM,"I thought he had gone, with that boat.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,221029,222850,##ds	0.h:s	v:pred	other	#ds_cc:other	np:s	-rn_pro.1:poss	other	v:pred	np:obl	rn	rn	rn,,kuawi,∅	311	∅	∅	∅	311	307	∅	∅	308	∅	∅	∅,∅	311	∅	∅	∅	311	307	∅	∅	308	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0065,mckalamang,padahal ma koi,#	padahal	ma	koi,#	however	3SG	then,"But he,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,223531,225303,#nc	nc	nc_pro.h	nc,,kuawi,∅	∅	311	∅,∅	∅	311	∅,∅	∅	∅	∅
kuawi_0066,mckalamang,ah,ah,INT,ah!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,226320,227086,nc,,kuawi,∅,∅,∅
kuawi_0067,mckalamang,mindita me mu he bara,#	mindi	=ta	me	mu	he	bara,#	like_that	=NFIN	TOP	3PL	IAM	descend,Like that they went down,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,230103,232331,##	other	=other	other	pro.h:s	other	v:pred,,kuawi,∅	∅	∅	∅	320	∅	∅,∅	∅	∅	∅	320	∅	∅,∅	∅	∅	∅	∅	∅	∅
kuawi_0068,mckalamang,bara komet ba oh oh kome he bara warkin,#	ZERO	bara	kome-t	ba	#	oh	oh	ZERO	kome	he	bara	#	warkin,#	ZERO	descend	see-T	but	#	EMPH	EMPH	ZERO	look	IAM	descend	#	tide,"(They) went down and looked, the tide,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,232800,236251,##	0:s	v:pred	rv	other	##	other	other	0.h:s	v:pred	nc	nc	##	nc,,kuawi,∅	320	∅	∅	∅	∅	∅	∅	320	∅	∅	∅	∅	∅,∅	320	∅	∅	∅	∅	∅	∅	320	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0069,mckalamang,warkin bo garos warkin temundende,warkin	bo	garos	#	warkin	temun-dende,tide	go	low	#	tide	big-so,"the tide was getting very low, the beach was big.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,237177,239006,np:s	lv	v:pred	##	np:s	v:pred,,kuawi,322	∅	∅	∅	322	∅,322	∅	∅	∅	322	∅,bridging	∅	∅	∅	∅	∅
kuawi_0070,mckalamang,ah karena kuawi biasa ma warkin emunet eba ma kouwet,#	ah	karena	kuawi	biasa	ma	warkin	temun	=et	#	eba	ma	kouw	=et,#	INT	because	north	normal	3SG	tide	big	=IRR	#	then	3SG	blow	=IRR,"Because Kuawi usually brings very low tide, it blows.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,240160,244140,##	other	other	np:s	other	pro:assoc	rn	v:pred	=rv	##	other	pro:s	v:pred	=rv,,kuawi,∅	∅	∅	302	∅	302	∅	∅	∅	∅	∅	302	∅	∅,∅	∅	∅	302	∅	302	∅	∅	∅	∅	∅	302	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0071,mckalamang,(...) nauparpar wandiet go git mu toni kaliskin padahal mu kuawi kierun,#	nauparpar	wandi	=et	go git	#	mu	toni	#	kalis	=kin	#	padahal	mu	kuawi	kir	-un,#	morning	like_this	=IRR	it_is_cloudy	#	3PL	think	#	rain	=VOL	#	however	3PL	north	cloud	-3POSS,"In the early morning like this it's cloudy, they think it will rain, but it is Kuawi.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,244220,248035,##	other	other	=lv	v:pred	#	pro.h:s	v:pred	#cc:other	v:pred	=rv	##	other	nc	np:predex	rn	-rn_pro:poss,,kuawi,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	302	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	302	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0072,mckalamang,[AUDIENCE] kuawi kierun yuane,#	kuawi	kir	-un	yuwane,#	north	cloud	-3POSS	PROX,[AUDIENCE] This is the Kuawi cloud.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,248035,248670,#nc	nc_np	nc	nc	nc,,kuawi,∅	302	∅	∅	∅,∅	302	∅	∅	∅,∅	∅	∅	∅	∅
kuawi_0073,mckalamang,ya jadi mu mera toni eri paruotkinda me,#	ya	jadi	mu	mer	=a	toni	er	=at	paruo-t	=kin-da	me,#	yes	so	3PL	DIST.OBJ	=FOC	say	canoe	=OBJ	make-NC	=VOL-NFIN	TOP,"Yes, about this (cloud), they said they wanted to make a boat.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,248670,251470,##	other	other	pro.h:a	nc	nc	v:pred	np:p	=rn	v:pred	=rv	other,,kuawi,∅	∅	∅	315	∅	∅	∅	308	∅	∅	∅	∅,∅	∅	∅	315	∅	∅	∅	308	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0074,mckalamang,[AUDIENCE] yo,#	yo,#	yes,[AUDIENCE] True.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,251470,252340,#nc	nc,,kuawi,∅	∅,∅	∅,∅	∅
kuawi_0075,mckalamang,jadi kalo ma pinggor siun ba metko jadi,#	jadi	kalo	ma	Pinggor	siun	ba	metko	jadi,#	so	if	3SG	Pinggor	edge	but	DIST.LOC	so,"If it's at the edge of Pinggor there,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,254766,256926,#nc	nc	nc	nc_pro	nc_np	nc	nc	nc	nc,,kuawi,∅	∅	∅	302	305	∅	∅	∅	∅,∅	∅	∅	302	305	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0076,mckalamang,ah mu pinggorara kerjangun mindi,#	ah	mu	Pinggor-ar	=a	kerjang	-un	mindi,#	INT	3PL	Pinggor-OBJ	=FOC	work	-3POSS	like_that,they at Pingor have that job.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,257200,259950,#nc	nc	nc	nc_np	nc	nc	nc	nc,,kuawi,∅	∅	∅	305	∅	∅	∅	∅,∅	∅	∅	305	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0077,mckalamang,terus,#	terus,#	then,Then,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,260857,262171,##	nc,,kuawi,∅	∅,∅	∅,∅	∅
kuawi_0078,mckalamang,ma he koi ecieni marua,ma	he	koi	ecie-n	=i	marua,3SG	IAM	then	return-N	=PLNK	move_towards_sea,she went back seawards.,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,263120,264114,pro.h:s	other	other	lv	=lv	v:pred,,kuawi,307	∅	∅	∅	∅	∅,307	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
kuawi_0079,mckalamang,ecieni marua ruomgo ma kome marua warkin bo garos gosomin,#	ZERO	ecie-n	=i	marua	ruom	=go	#	ma	kome	marua	#	warkin	bo	garos	gosomin,#	ZERO	return-N	=PLNK	move_towards_sea	foothill	=LOC	#	3SG	look	move_towards_sea	#	tide	go	low	disappeared,"(She) went back seawards, at the foot of the mountain (she) looked towards sea, and the tide was very low.",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,265291,268140,##	0.h:s	lv	=lv	lv	np:pred_g	=rn	##	pro.h:s	v:pred	rv	##ds	np:s	lv	lv	v:pred,,kuawi,∅	307	∅	∅	∅	321	∅	∅	307	∅	∅	∅	322	∅	∅	∅,∅	307	∅	∅	∅	321	∅	∅	307	∅	∅	∅	322	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kuawi_0080,mckalamang,warkin se bore ma komera,#	warkin	se	bo-re	#	ma	kome-ra,#	tide	IAM	go-NFIN	#	3SG	look-NFIN,"(There was) very low tide, she looked,",en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,268663,271143,##	np:s	other	v:pred	##	pro.h:s	v:pred,,kuawi,∅	∅	∅	∅	∅	307	∅,∅	∅	∅	∅	∅	307	∅,∅	∅	∅	∅	∅	∅	∅
kuawi_0081,mckalamang,aduh,#	aduh,#	INTJ,Wow!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,271417,271680,##ds	other,,kuawi,∅	∅,∅	∅,∅	∅
kuawi_0082,mckalamang,hema,hema,INTJ,Oh my!,en,MORPHEME_ALIGNED,,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,272000,273074,other,,kuawi,∅,∅,∅
kuawi_0083,mckalamang,go yuat wat masirte se bore,ZERO	go	yua	=at	wa	=at	masir	=te	se	bo-re,ZERO	condition	PROX	=OBJ	PROX	=OBJ	weed	=NFIN	IAM	go-NFIN,This place is weeded as crazy.,en,MORPHEME_ALIGNED,I have not identified a passive construction for Kalamang so added a zero agent here.,kuawi_mp3 kuawi_wav kuawi_eaf kuawi_xml kuawi_tsv,,274411,276260,0:a	np:p	rn	=rn	nc	nc	lv	=lv	other	v:pred,,kuawi,∅	323	∅	∅	∅	∅	∅	∅	∅	∅,∅	323	∅	∅	∅	∅	∅	∅	∅	∅,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅
